Opti Care Eye Health & Vision,organization
Lindal Cedar Homes & Sunrooms,organization
Health Market Inc,organization
Luigi's-Trumbull-Italian Pstry,organization
Innovative Systems,organization
Saint Luke Church,organization
Latex Foam Products Inc,organization
J Brown/LMC Group,organization
New Canaan Fire Dept,organization
"22nd Century Group, Inc",organization
Aberdeen Asia-Pacific Income Fund Inc,organization
Aberdeen Australia Equity Fund Inc,organization
"Aberdeen Chile Fund, Inc.",organization
Aberdeen Emerging Markets Smaller Company Opportunities Fund I,organization
"Aberdeen Global Income Fund, Inc.",organization
"Aberdeen Indonesia Fund, Inc.",organization
"Aberdeen Israel Fund, Inc.",organization
Acme United Corporation.,organization
"Actinium Pharmaceuticals, Inc.",organization
"Adams Resources & Energy, Inc.",organization
AeroCentury Corp.,organization
Air Industries Group,organization
Alexco Resource Corp,organization
Alio Gold Inc.,organization
"Almaden Minerals, Ltd.",organization
"Alpha Pro Tech, Ltd.",organization
Altisource Asset Management Corp,organization
AMCON Distributing Company,organization
American Lorain Corporation,organization
American Shared Hospital Services,organization
Americas Silver Corporation,organization
"Ampio Pharmaceuticals, Inc.",organization
AmpliPhi Biosciences Corporation,organization
Arconic Inc.,organization
Asanko Gold Inc.,organization
Ashford Inc.,organization
Associated Banc-Corp,organization
"Asterias Biotherapeutics, Inc.",organization
Auryn Resources Inc.,organization
Avalon Holdings Corporation,organization
Avino Silver,organization
B2Gold Corp,organization
"Ballantyne Strong, Inc",organization
"Bancorp of New Jersey, Inc",organization
Bancroft Fund Limited,organization
Bancroft Fund Limited,organization
"Bar Harbor Bankshares, Inc.",organization
"Barnwell Industries, Inc.",organization
BG Staffing Inc,organization
BioPharmX Corporation,organization
"BioTime, Inc.",organization
"BioTime, Inc.",organization
Birks Group Inc.,organization
BlackRock Maryland Municipal Bond Trust,organization
BlackRock Massachusetts Tax-Exempt Trust,organization
BlackRock Municipal Income Trust II,organization
Blackrock New Jersey Municipal Bond Trust,organization
BlackRock New York Municipal Income Trust II,organization
BlackRock Virginia Municipal Bond Trust,organization
"Blonder Tongue Laboratories, Inc.",organization
"Bluerock Residential Growth REIT, Inc.",organization
"Bluerock Residential Growth REIT, Inc.",organization
"Bluerock Residential Growth REIT, Inc.",organization
"Bluerock Residential Growth REIT, Inc.",organization
Bovie Medical Corporation,organization
"Bowl America, Inc.",organization
Caledonia Mining Corporation Plc,organization
"Camber Energy, Inc.",organization
Can-Fite Biopharma Ltd,organization
"Castle Brands, Inc.",organization
"CCA Industries, Inc.",organization
Cel-Sci Corporation,organization
Cel-Sci Corporation,organization
Central Fund of Canada Limited,organization
Central Securities Corporation,organization
Centrus Energy Corp.,organization
Chase Corporation,organization
"Cheniere Energy Partners LP Holdings, LLC",organization
"Cheniere Energy Partners, LP",organization
"Cheniere Energy, Inc.",organization
Chicago Rivet & Machine Co.,organization
"China Pharma Holdings, Inc.",organization
Cision Ltd.,organization
"CKX Lands, Inc.",organization
Clough Global Dividend and Income Fund,organization
Clough Global Equity Fund,organization
Clough Global Opportunities Fund,organization
Cohen & Company Inc.,organization
Command Security Corporation,organization
CompX International Inc.,organization
"Comstock Mining, Inc.",organization
"Condor Hospitality Trust, Inc.",organization
Consolidated-Tomoka Land Co.,organization
Contango Oil & Gas Company,organization
Continental Materials Corporation,organization
Core Molding Technologies Inc,organization
"Corindus Vascular Robotics, Inc.",organization
CorMedix Inc,organization
"Cornerstone Strategic Return Fund, Inc. (The)",organization
"Cornerstone Strategic Value Fund, Inc.",organization
"CPI Aerostructures, Inc.",organization
"Credit Suisse Asset Management Income Fund, Inc.",organization
Credit Suisse High Yield Bond Fund,organization
CRH Medical Corporation,organization
"Crystal Rock Holdings, Inc.",organization
"CynergisTek, Inc.",organization
Daxor Corporation,organization
"Delaware Investments Colorado Municipal Income Fund, Inc",organization
Delaware Investments Florida Insured Municipal Income Fund,organization
"Delaware Investments Minnesota Municipal Income Fund II, Inc.",organization
"Delta Apparel, Inc.",organization
Denison Mine Corp,organization
"DGSE Companies, Inc.",organization
Digital Power Corporation,organization
"Document Security Systems, Inc.",organization
"Dreyfus Municipal Income, Inc.",organization
"Eagle Capital Growth Fund, Inc.",organization
Eaton Vance California Municipal Bond Fund,organization
Eaton Vance California Municipal Bond Fund II,organization
Eaton Vance California Municipal Income Trust,organization
Eaton Vance Limited Duration Income Fund,organization
Eaton Vance Massachusetts Municipal Bond Fund,organization
Eaton Vance Massachusetts Municipal Income Trust,organization
Eaton Vance Michigan Municipal Bond Fund,organization
Eaton Vance Michigan Municipal Income Trust,organization
Eaton Vance Municipal Bond Fund,organization
Eaton Vance Municipal Bond Fund II,organization
Eaton Vance New Jersey Municipal Bond Fund,organization
Eaton Vance New Jersey Municipal Income Trust,organization
Eaton Vance New York Municipal Bond Fund,organization
Eaton Vance New York Municipal Bond Fund II,organization
Eaton Vance New York Municipal Income Trust,organization
Eaton Vance Ohio Municipal Bond Fund,organization
Eaton Vance Ohio Municipal Income Trust,organization
Eaton Vance Pennsylvania Municipal Bond Fund,organization
Eaton Vance Pennsylvania Municipal Income Trust,organization
"Electromed, Inc.",organization
Ellomay Capital Ltd.,organization
Ellsworth Growth and Income Fund Ltd.,organization
Ellsworth Growth and Income Fund Ltd.,organization
eMagin Corporation,organization
Emerson Radio Corporation,organization
EMX Royalty Corporation,organization
Energy Fuels Inc,organization
Energy Fuels Inc,organization
"EnerJex Resources, Inc.",organization
ENSERVCO Corporation,organization
"EnSync, Inc.",organization
Entree Resources Ltd.,organization
"EnviroStarm, Inc.",organization
Erin Energy Corp.,organization
Espey Mfg. & Electronics Corp.,organization
"Evans Bancorp, Inc.",organization
"Evolution Petroleum Corporation, Inc.",organization
First Trust Energy Income and Growth Fund,organization
"Flanigan&#39;s Enterprises, Inc.",organization
Flexible Solutions International Inc.,organization
Franklin Limited Duration Income Trust,organization
Franklin Street Properties Corp.,organization
Friedman Industries Inc.,organization
"FTE Networks, Inc.",organization
"GAMCO Global Gold, Natural Reources & Income Trust ",organization
"GAMCO Global Gold, Natural Reources & Income Trust ",organization
Gastar Exploration Inc.,organization
Gastar Exploration Inc.,organization
Gastar Exploration Inc.,organization
GEE Group Inc.,organization
"General Moly, Inc",organization
"GlobalSCAPE, Inc.",organization
"Globalstar, Inc.",organization
"Glowpoint, Inc.",organization
Gold Resource Corporation,organization
Gold Standard Ventures Corporation,organization
Golden Minerals Company,organization
"Golden Star Resources, Ltd",organization
Goldfield Corporation (The),organization
Goodrich Petroleum Corporation,organization
Gran Tierra Energy Inc.,organization
Great Panther Silver Limited,organization
"Grupo Simec, S.A. de C.V.",organization
"GSE Systems, Inc.",organization
"GulfMark Offshore, Inc.",organization
"GulfMark Offshore, Inc.",organization
"Hemispherx BioPharma, Inc.",organization
Hennessy Capital Acquisition Corp. III,organization
Hennessy Capital Acquisition Corp. III,organization
Hennessy Capital Acquisition Corp. III,organization
Hillman Group Capital Trust,organization
"HMG/Courtland Properties, Inc.",organization
Houston American Energy Corporation,organization
"iBio, Inc.",organization
IBO (Listing Market - NYSE Amex Network B F),organization
IEC Electronics Corp.,organization
"ImmunoCellular Therapeutics, Ltd.",organization
"ImmunoCellular Therapeutics, Ltd.",organization
"Impac Mortgage Holdings, Inc.",organization
Imperial Oil Limited,organization
"Income Opportunity Realty Investors, Inc.",organization
India Globalization Capital Inc.,organization
"InfuSystems Holdings, Inc.",organization
InnSuites Hospitality Trust,organization
"InspireMD, Inc.",organization
"InspireMD, Inc.",organization
"InspireMD, Inc.",organization
"Intellicheck, Inc.",organization
Intelligent Systems Corporation,organization
International Tower Hill Mines Ltd,organization
inTest Corporation,organization
"Inuvo, Inc",organization
Invesco Advantage Municipal Income Trust II,organization
"IsoRay, Inc.",organization
Issuer Direct Corporation,organization
"JRjr33, Inc.",organization
Kelso Technologies Inc,organization
Klondex Mines Ltd.,organization
Ladenburg Thalmann Financial Services Inc,organization
Ladenburg Thalmann Financial Services Inc,organization
Ladenburg Thalmann Financial Services Inc,organization
"Latin America Equity Fund, Inc. (The)",organization
"Level Brands, Inc.",organization
"LGL Group, Inc. (The)",organization
"Libbey, Inc.",organization
"Lilis Energy, Inc.",organization
"LiqTech International, Inc.",organization
MAG Silver Corporation,organization
Majesco,organization
"Mastech Digital, Inc",organization
"Matinas Biopharma Holdings, Inc.",organization
McClatchy Company (The),organization
"Merrill Lynch & Co., Inc. 6.0518% Index Plus Trust Certificate",organization
Mexco Energy Corporation,organization
MFS California Insured Municipal Trust,organization
"Micron Solutions, Inc.",organization
"Milestone Scientific, Inc.",organization
"MuniVest Fund, Inc.",organization
"MuniYield Arizona Fund, Inc.",organization
Myomo Inc.,organization
"NanoViricides, Inc.",organization
NASDAQ TEST STOCK,organization
NASDAQ TEST STOCK,organization
NASDAQ TEST STOCK,organization
NASDAQ TEST STOCK,organization
National HealthCare Corporation,organization
"Navidea Biopharmaceuticals, Inc.",organization
"Network-1 Technologies, Inc.",organization
Neuberger Berman California Intermediate Municipal Fund Inc.,organization
Neuberger Berman High Yield Strategies Fund,organization
Neuberger Berman Intermediate Municipal Fund Inc.,organization
Neuberger Berman MLP Income Fund Inc.,organization
Neuberger Berman New York Intermediate Municipal Fund Inc.,organization
